Date,Ticker,Actual_Close,Predicted_Close,Prediction_Error,Volume,Moving_Average_5,Moving_Average_20
2025-05-16,MSFT,454.2699890136719,436.2002976257088,-18.069691387963076,23849800,445.64801025390625,409.55400390625
2025-05-19,MSFT,458.8699951171875,441.5000695370192,-17.369925580168285,21336500,448.6400085449219,413.6300048828125
2025-05-20,MSFT,458.1700134277344,440.45409945008066,-17.715913977653713,15441800,451.7480041503906,417.9545043945312
2025-05-21,MSFT,452.5700073242187,435.9357095484151,-16.63429777580359,19216900,453.6700012207031,422.94200439453124
2025-05-22,MSFT,454.8599853515625,438.7777762382268,-16.082209113335693,18025600,455.4760009765625,427.509504699707
2025-05-23,MSFT,450.1799926757813,433.56953390954175,-16.61045876623956,16883500,455.402001953125,431.4185043334961
2025-05-27,MSFT,460.69000244140625,443.4998045564722,-17.190197884934037,20974300,455.747998046875,434.79650421142577
2025-05-28,MSFT,457.3599853515625,440.6321820907034,-16.727803260859105,17086300,454.92999877929685,437.71300354003904
2025-05-29,MSFT,458.6799926757813,441.06349677593016,-17.616495899851145,13974800,455.29400024414065,441.1895034790039
2025-05-30,MSFT,460.3599853515625,442.594849374469,-17.765135977093507,34770500,455.1319946289062,444.3555023193359
2025-06-02,MSFT,461.9700012207031,444.5831021936051,-17.386899027098025,16626500,456.35399169921874,447.52650146484376
2025-06-03,MSFT,462.9700012207031,445.6948405276217,-17.275160693081432,15743800,457.45399169921876,449.27450103759764
2025-06-04,MSFT,463.8699951171875,446.7399279740255,-17.130067143162023,14162700,459.81199340820314,450.60900115966797
2025-06-05,MSFT,467.6799926757813,450.53381971936216,-17.14617295641915,20131700,460.2679931640625,451.9490005493164
2025-06-06,MSFT,470.3800048828125,453.4247182168841,-16.955286665928384,15285600,461.5699951171875,453.4770004272461
2025-06-09,MSFT,472.75,455.06876610219484,-17.681233897805157,16469900,463.3699951171875,455.19349975585936
2025-06-10,MSFT,470.9200134277344,452.9835741710883,-17.936439256646054,15375900,465.3739990234375,456.80399932861326
2025-06-11,MSFT,472.6199951171875,455.56687763539514,-17.053117481792356,16399200,467.5299987792969,458.5049987792969
2025-06-12,MSFT,478.8699951171875,461.2186046171311,-17.65139050005638,18950600,469.1200012207031,459.58799896240237
2025-06-13,MSFT,474.9599914550781,457.5418682974131,-17.418123157665036,16814500,470.8700012207031,460.76199798583986
2025-06-16,MSFT,479.1400146484375,461.55728339993175,-17.582731248505752,15626100,473.1080017089844,462.0584976196289
2025-06-17,MSFT,478.0400085449219,459.97220907143026,-18.06779947349162,15414100,474.0239990234375,463.1499969482422
2025-06-18,MSFT,480.239990234375,461.74688919256965,-18.493101041805346,17526500,475.302001953125,464.3934982299805
2025-06-20,MSFT,477.3999938964844,459.96295183780467,-17.437042058679708,37576200,476.7260009765625,465.3519989013672
2025-06-23,MSFT,486.0,467.3889769281391,-18.611023071860927,24864000,478.25,466.4554977416992
2025-06-24,MSFT,490.1099853515625,471.98009598503813,-18.129889366524367,22305600,477.95599975585935,467.6969970703125
2025-06-25,MSFT,492.2699890136719,474.0556204639762,-18.214368549695678,17495100,480.16400146484375,469.2539978027344
2025-06-26,MSFT,497.4500122070313,479.0594841302938,-18.390528076737496,21578900,482.3579956054688,471.25049743652346
2025-06-27,MSFT,495.94000244140625,477.42812912672565,-18.5118733146806,34539200,485.20399169921876,472.8294967651367
2025-06-30,MSFT,497.4100036621094,479.3764018473531,-18.033601814756253,28369000,488.64599609375,474.83399810791013
2025-07-01,MSFT,492.0499877929687,474.055254296312,-17.994733496656693,19945400,492.3539978027344,476.6969985961914
2025-07-02,MSFT,491.0899963378906,472.8882765429022,-18.201719794988435,16319600,494.63599853515626,478.54949951171875
2025-07-03,MSFT,498.8399963378906,480.5531382105481,-18.286858127342498,13984800,495.0239990234375,480.05349884033205
2025-07-07,MSFT,497.7200012207031,478.90145123434104,-18.818549986362086,13981600,494.7880004882812,481.4594985961914
2025-07-08,MSFT,496.6199951171875,477.7239346527714,-18.89606046441611,11846600,495.0659973144531,483.20799865722654
2025-07-09,MSFT,503.510009765625,485.48881764980524,-18.02119211581976,18659500,495.4219970703125,484.70999908447266
2025-07-10,MSFT,501.4800109863281,482.4369327795782,-19.043078206749897,16492100,495.2639953613281,486.0219985961914
2025-07-11,MSFT,503.3200073242187,484.6389795176281,-18.681027806590578,16459500,497.5559997558594,487.5599990844727
2025-07-14,MSFT,503.0199890136719,484.18294250750074,-18.837046506171134,12058800,499.6340026855469,489.08799896240237
2025-07-15,MSFT,505.8200073242187,487.39421807837334,-18.42578924584535,14927200,500.5300048828125,490.6229995727539
2025-07-16,MSFT,505.6199951171875,486.2508640485812,-19.369131068606293,15154400,501.5900024414062,491.83049926757815
2025-07-17,MSFT,511.7000122070313,493.0058715939921,-18.694140613039224,17503100,503.4300048828125,493.37350006103514
2025-07-18,MSFT,510.0499877929687,490.89209844310136,-19.157889349867332,21209700,503.852001953125,494.69749908447267
2025-07-21,MSFT,510.05999755859375,491.1362162199855,-18.92378133860825,14066800,505.8960021972656,496.3804992675781
2025-07-22,MSFT,505.2699890136719,486.67375262912026,-18.596236384551617,13868600,507.24199829101565,497.8709991455078
2025-07-23,MSFT,505.8699951171875,485.8963197081389,-19.97367540904861,16396600,508.65,499.5039993286133
2025-07-24,MSFT,510.8800048828125,492.1967948282403,-18.683210054572214,16107000,508.5399963378906,500.4674987792969
2025-07-25,MSFT,513.7100219726562,495.25508313670923,-18.45493883594702,19125700,508.5899963378906,501.2554992675781
2025-07-28,MSFT,512.5,493.13264383228136,-19.36735616771864,14308000,508.4259948730469,502.18600006103514
2025-07-29,MSFT,512.5700073242188,493.86150153434426,-18.708505789874494,16469200,509.1580017089844,502.9990005493164
